plotcode,country,plotsize_m2,biomass_vascular_plants_g.m-2,NP_vascular_plants,harvest_year,resNPbio,nosp,aveMean_root_diameter_D,aveRoot_nitrogen_concentration_RN,aveRoot_tissue_density_RTD,aveSpecific_root_length_SRL,aveN-fixing,aveAM,aveNM,aveEcM,aveErM,aveNM_AM,aveOM,aveMycorrhizal_association_capacity_MA,aveRoot_mycorrhizal_colonization_intensity_%M,aveCluster_roots,resMean_root_diameter_D,resRoot_nitrogen_concentration_RN,resRoot_tissue_density_RTD,resSpecific_root_length_SRL,resN-fixing,resAM,resNM,resEcM,resErM,resNM_AM,resOM,resMycorrhizal_association_capacity_MA,resRoot_mycorrhizal_colonization_intensity_%M,resCluster_roots
hr_ZK1,5,25,436.5000000000,3.8300000000,2001.0000000000,-0.9502954092,18.0000000000,-1.6087783816,2.3426593721,-1.8698800266,5.1012508747,0.1176470588,0.9411764706,0.0000000000,0.0000000000,0.0000000000,0.0588235294,0.0000000000,0.9411764706,53.6200854708,0.0000000000,0.0114744852,0.1383575820,0.0297723056,0.0171111156,1.1181170487,3.6992839019,-1.3827569686,-0.0635665549,-0.1414639750,-3.1806254778,-0.6991491715,3.5870740314,7.3766574554,-0.7888038265
hr_ZK2,5,25,381.5000000000,4.7600000000,2001.0000000000,-0.7593428032,14.0000000000,-1.6138408577,2.4530889252,-2.0053257364,4.8540463292,0.0000000000,0.8333333333,0.0000000000,0.0000000000,0.0000000000,0.1666666667,0.0000000000,0.8333333333,54.8160493833,0.0000000000,0.0018423099,0.2570868833,-0.1102515641,-0.2193494037,-1.0840427935,2.1895637772,-1.1692052001,-0.0546602227,-0.1297889382,-1.7146075446,-0.5989487586,2.0823535334,8.6868998231,-0.6852945020
hr_ZK3,5,25,471.1000000000,4.7300000000,2001.0000000000,-0.7242647815,16.0000000000,-1.6276938184,2.2387559082,-1.8600862712,5.1392606116,0.0666666667,0.8666666667,0.0000000000,0.0000000000,0.0000000000,0.1333333333,0.0000000000,0.8666666667,60.7499621338,0.0000000000,-0.0048526517,0.0297530999,0.0421591533,0.0490353833,0.2846836987,2.6890743881,-1.2941740988,-0.0589308111,-0.1264197486,-2.1864108300,-0.6495338200,2.5837047565,14.4418062411,-0.7189707127
hr_ZK4,5,25,472.0000000000,4.3300000000,2001.0000000000,-0.8122478822,11.0000000000,-1.7009858829,2.2424511629,-1.8805604930,5.0003357652,0.2000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,55.7234567911,0.0000000000,-0.0780799560,0.0333307337,0.0217498115,-0.0900417234,1.6738986660,3.4945688682,-1.0565928808,-0.0481009869,-0.1030926119,-3.1346070106,-0.5301958222,3.4185118538,9.4136813865,-0.5868076846
hr_ZK5,5,25,577.9000000000,7.0500000000,2001.0000000000,-0.2850628261,30.0000000000,#N/A,#N/A,#N/A,#N/A,0.0344827586,0.7586206897,0.0344827586,0.0000000000,0.0000000000,0.2068965517,0.0000000000,0.7586206897,61.3931216940,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.4512134870,2.3113978035,-0.4804801557,-0.0791056907,-0.1538040825,-2.0313660962,-0.8768452644,2.1773085983,14.9115844660,-0.9121081551
hr_ZK6,5,25,540.1000000000,9.4000000000,2001.0000000000,-0.0106562832,24.0000000000,#N/A,#N/A,#N/A,#N/A,0.0434782609,0.7391304348,0.0000000000,0.0000000000,0.0000000000,0.2608695652,0.0000000000,0.7391304348,56.0769557829,0.0000000000,#N/A,#N/A,#N/A,#N/A,-0.1740634652,1.8831861569,-1.5921694926,-0.0712744681,-0.1431644049,-1.2494432937,-0.7885636011,1.7579232741,9.6528189386,-0.8072693190
HT-GR-C0-BIO,1,4,88.7500000000,13.3500000000,2020.0000000000,-0.0142607720,7.0000000000,-1.8277071601,1.9074886601,-1.3666701362,5.3928128873,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,#N/A,0.0000000000,-0.2615046678,-0.1986437579,0.4788317483,0.4357534062,-0.6580035645,0.1461116131,-0.8859248942,-0.0496893299,-0.2378631666,0.3032123714,-0.5226752405,0.0069748192,#N/A,-0.7144866338
HT-GR-EX-BIO,1,4,338.0000000000,12.2100000000,2020.0000000000,0.1589060036,9.0000000000,-1.5882244311,2.0126313685,-1.4838042225,5.0463262866,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.5000000000,43.1763877300,0.0000000000,0.0233509209,-0.1759098246,0.4071545287,-0.0174113754,-0.8740035226,-0.1614667337,-0.9601566924,-0.0455705018,-0.1146969931,0.5829235642,-0.4976696449,-0.2595912479,-2.8500341026,-0.5877354022
HV_GR_C_PQ,1,4,65.2500000000,10.1400000000,2020.0000000000,-0.3496546764,10.0000000000,#N/A,#N/A,#N/A,5.1431138659,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.3333333333,#N/A,0.0000000000,#N/A,#N/A,#N/A,0.2105932554,-0.7802575678,-0.7533439253,-1.1009266874,-0.0641685283,-0.3560031184,1.3219249207,-0.6691100400,-0.9365248921,#N/A,-0.8780191128
HV_GR_E_PQ,1,4,326.2500000000,8.6100000000,2020.0000000000,-0.1973686172,9.0000000000,#N/A,1.8351617329,#N/A,5.3972361455,0.0000000000,0.5555555556,0.0000000000,0.0000000000,0.0000000000,0.4444444444,0.0000000000,0.5555555556,49.6305279600,0.0000000000,#N/A,-0.3511989838,#N/A,0.3363211107,-0.9236023580,0.1719266984,-1.0201123008,-0.0486303431,-0.1245001261,0.2763038524,-0.5305634508,0.0663392165,3.6341289029,-0.6712684666
